CBS,2,0,2.20
CBS,2,0,2.25
CBS,15,0,8.68
CBS,15,0,6.87
CBS,15,0,6.88
CBS,15,0,6.86
CBS,15,0,6.86
CBS,15,2,6.85
CBS,15,2,6.91
CBS,15,0,6.84
